,authors,title,journal,publisher,volume,year,pages,full_ref,source_file,source_title
0,"R. Vemulapalli, A. Agarwala",A compact embedding for facial expression similarity,"Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition, ",,,2019,,"R. Vemulapalli, A. Agarwala, A compact embedding for facial expression similarity, Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition, 2019",2106.12139.pdf,"PatentNet: A Large-Scale Incomplete Multiview, Multimodal, Multilabel Industrial Goods Image Database"
0,"K. Mo, S. Zhu, A.X. Chang, L. Yi, S. Tripathi, L.J. Guibas, H. Su",Partnet: A large-scale benchmark for finegrained and hierarchical part-level 3d object understanding,"Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition, ",,,2019,,"K. Mo, S. Zhu, A.X. Chang, L. Yi, S. Tripathi, L.J. Guibas, H. Su, Partnet: A large-scale benchmark for finegrained and hierarchical part-level 3d object understanding, Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition, 2019",2106.12139.pdf,"PatentNet: A Large-Scale Incomplete Multiview, Multimodal, Multilabel Industrial Goods Image Database"
0,"J. Krause, M. Stark, J. Deng, L. Fei-Fei",3d object representations for fine-grained categorization,"Proceedings of the IEEE international conference on computer vision workshops, ",,,2013,,"J. Krause, M. Stark, J. Deng, L. Fei-Fei, 3d object representations for fine-grained categorization, Proceedings of the IEEE international conference on computer vision workshops, 2013",2106.12139.pdf,"PatentNet: A Large-Scale Incomplete Multiview, Multimodal, Multilabel Industrial Goods Image Database"
0,"R. He, C. Lin, J. McAuley",Fashionista: A fashion-aware graphical system for exploring visually similar items,"Proceedings of the 25th International Conference Companion on World Wide Web, ",,,2016,,"R. He, C. Lin, J. McAuley, Fashionista: A fashion-aware graphical system for exploring visually similar items, Proceedings of the 25th International Conference Companion on World Wide Web, 2016",2106.12139.pdf,"PatentNet: A Large-Scale Incomplete Multiview, Multimodal, Multilabel Industrial Goods Image Database"
0,"X. Zou, X. Kong, W. Wong, C. Wang, Y. Liu, Y. Cao",Fashionai: A hierarchical dataset for fashion understanding,"Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops, ",,,2019,,"X. Zou, X. Kong, W. Wong, C. Wang, Y. Liu, Y. Cao, Fashionai: A hierarchical dataset for fashion understanding, Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops, 2019",2106.12139.pdf,"PatentNet: A Large-Scale Incomplete Multiview, Multimodal, Multilabel Industrial Goods Image Database"
0,"H. Xiao, K. Rasul, R. Vollgraf",Fashion-mnist: a novel image dataset for benchmarking machine learning algorithms,"arXiv preprint arXiv:1708.07747, ",,,2017,,"H. Xiao, K. Rasul, R. Vollgraf, Fashion-mnist: a novel image dataset for benchmarking machine learning algorithms, arXiv preprint arXiv:1708.07747, (2017)",2106.12139.pdf,"PatentNet: A Large-Scale Incomplete Multiview, Multimodal, Multilabel Industrial Goods Image Database"
0,,,,,,,,"B. Loni, L.Y. Cheung, M. Riegler, A. Bozzon, L. Gottlieb, M. Larson, Fashion 1000",2106.12139.pdf,"PatentNet: A Large-Scale Incomplete Multiview, Multimodal, Multilabel Industrial Goods Image Database"
0,"N. Rostamzadeh, S. Hosseini, T. Boquet, W. Stokowiec, Y. Zhang, C. Jauvin, C. Pal",Fashion-gen: The generative fashion dataset and challenge,"arXiv preprint arXiv:1806.08317, ",,,2018,,"N. Rostamzadeh, S. Hosseini, T. Boquet, W. Stokowiec, Y. Zhang, C. Jauvin, C. Pal, Fashion-gen: The generative fashion dataset and challenge, arXiv preprint arXiv:1806.08317, (2018)",2106.12139.pdf,"PatentNet: A Large-Scale Incomplete Multiview, Multimodal, Multilabel Industrial Goods Image Database"
0,"K. Simonyan, A. Zisserman",Very deep convolutional networks for large-scale image recognition,"arXiv preprint arXiv:1409.1556, ",,,2014,,"K. Simonyan, A. Zisserman, Very deep convolutional networks for large-scale image recognition, arXiv preprint arXiv:1409.1556, (2014)",2106.12139.pdf,"PatentNet: A Large-Scale Incomplete Multiview, Multimodal, Multilabel Industrial Goods Image Database"
0,"C. Szegedy, W. Liu, Y. Jia, P. Sermanet, S. Reed, D. Anguelov, D. Erhan, V. Vanhoucke, A. Rabinovich",Going deeper with convolutions,"Proceedings of the IEEE conference on computer vision and pattern recognition, ",,,2015,,"C. Szegedy, W. Liu, Y. Jia, P. Sermanet, S. Reed, D. Anguelov, D. Erhan, V. Vanhoucke, A. Rabinovich, Going deeper with convolutions, Proceedings of the IEEE conference on computer vision and pattern recognition, 2015",2106.12139.pdf,"PatentNet: A Large-Scale Incomplete Multiview, Multimodal, Multilabel Industrial Goods Image Database"
0,"K. He, X. Zhang, S. Ren, J. Sun",Deep residual learning for image recognition,"Proceedings of the IEEE conference on computer vision and pattern recognition, ",,,2016,,"K. He, X. Zhang, S. Ren, J. Sun, Deep residual learning for image recognition, Proceedings of the IEEE conference on computer vision and pattern recognition, 2016",2106.12139.pdf,"PatentNet: A Large-Scale Incomplete Multiview, Multimodal, Multilabel Industrial Goods Image Database"
0,"G. Huang, Z. Liu, L. Van Der Maaten, K.Q. Weinberger",Densely connected convolutional networks,"Proceedings of the IEEE conference on computer vision and pattern recognition, ",,,2017,,"G. Huang, Z. Liu, L. Van Der Maaten, K.Q. Weinberger, Densely connected convolutional networks, Proceedings of the IEEE conference on computer vision and pattern recognition, 2017",2106.12139.pdf,"PatentNet: A Large-Scale Incomplete Multiview, Multimodal, Multilabel Industrial Goods Image Database"
0,"M. Tan, Q. Le",Efficientnet: Rethinking model scaling for convolutional neural networks,"International Conference on Machine Learning, ","PMLR, ",,2019,,"M. Tan, Q. Le, Efficientnet: Rethinking model scaling for convolutional neural networks, International Conference on Machine Learning, PMLR, 2019",2106.12139.pdf,"PatentNet: A Large-Scale Incomplete Multiview, Multimodal, Multilabel Industrial Goods Image Database"
0,"L. Yuan, T. Wang, X. Zhang, F.E. Tay, Z. Jie, W. Liu, J. Feng",Central similarity quantization for efficient image and video retrieval,"Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition, ",,,2020,,"L. Yuan, T. Wang, X. Zhang, F.E. Tay, Z. Jie, W. Liu, J. Feng, Central similarity quantization for efficient image and video retrieval, Proceedings of the IEEE/CVF Conference on Computer Vision and Pattern Recognition, 2020",2106.12139.pdf,"PatentNet: A Large-Scale Incomplete Multiview, Multimodal, Multilabel Industrial Goods Image Database"
0,"Z. Cao, M. Long, J. Wang, P.S. Yu",Hashnet: Deep learning to hash by continuation,"Proceedings of the IEEE international conference on computer vision, ",,,2017,,"Z. Cao, M. Long, J. Wang, P.S. Yu, Hashnet: Deep learning to hash by continuation, Proceedings of the IEEE international conference on computer vision, 2017",2106.12139.pdf,"PatentNet: A Large-Scale Incomplete Multiview, Multimodal, Multilabel Industrial Goods Image Database"
0,,,,,,,,"A. Ng, M. Jordan, Y. Weiss, On Spectral Clustering: Analysis and an algorithm, in: T. Dietterich, S. Becker, Z. Ghahramani (Eds.) Advances in Neural Information Processing Systems, MIT Press, 2002",2106.12139.pdf,"PatentNet: A Large-Scale Incomplete Multiview, Multimodal, Multilabel Industrial Goods Image Database"
0,"H. Zhao, H. Liu, Y. Fu",Incomplete multi-modal visual data grouping,"Proceedings of the Twenty-Fifth International Joint Conference on Artificial Intelligence, ",,,2016,,"H. Zhao, H. Liu, Y. Fu, Incomplete multi-modal visual data grouping, Proceedings of the Twenty-Fifth International Joint Conference on Artificial Intelligence, 2016",2106.12139.pdf,"PatentNet: A Large-Scale Incomplete Multiview, Multimodal, Multilabel Industrial Goods Image Database"
0,"M. Hu, S. Chen",Doubly Aligned Incomplete Multi-view Clustering,"International Joint Conference on Artificial Intelligence, ",,,2018,,"M. Hu, S. Chen, Doubly Aligned Incomplete Multi-view Clustering, International Joint Conference on Artificial Intelligence, 2018",2106.12139.pdf,"PatentNet: A Large-Scale Incomplete Multiview, Multimodal, Multilabel Industrial Goods Image Database"
0,"J. Wen, Y. Xu, H. Liu",Incomplete Multiview Spectral Clustering With Adaptive Graph Learning,"IEEE Transactions on Cybernetics, ",,50 ,2020,1418-1429,"J. Wen, Y. Xu, H. Liu, Incomplete Multiview Spectral Clustering With Adaptive Graph Learning, IEEE Transactions on Cybernetics, 50 (2020) 1418-1429",2106.12139.pdf,"PatentNet: A Large-Scale Incomplete Multiview, Multimodal, Multilabel Industrial Goods Image Database"
0,"J. Guo, J. Ye",Anchors bring ease: An embarrassingly simple approach to partial multi-view clustering,"Proceedings of the AAAI Conference on Artificial Intelligence, ",,,2019,,"J. Guo, J. Ye, Anchors bring ease: An embarrassingly simple approach to partial multi-view clustering, Proceedings of the AAAI Conference on Artificial Intelligence, 2019",2106.12139.pdf,"PatentNet: A Large-Scale Incomplete Multiview, Multimodal, Multilabel Industrial Goods Image Database"
0,"E. Amigó, J. Gonzalo, J. Artiles, F. Verdejo",A comparison of extrinsic clustering evaluation metrics based on formal constraints,"Information retrieval, ",,12 ,2009,461-486,"E. Amigó, J. Gonzalo, J. Artiles, F. Verdejo, A comparison of extrinsic clustering evaluation metrics based on formal constraints, Information retrieval, 12 (2009) 461-486",2106.12139.pdf,"PatentNet: A Large-Scale Incomplete Multiview, Multimodal, Multilabel Industrial Goods Image Database"
0,"K. Zhan, X. Chang, J. Guan, L. Chen, Z. Ma, Y. Yang",Adaptive structure discovery for multimedia analysis using multiple features,"IEEE transactions on cybernetics, ",,49 ,2018,1826-1834,"K. Zhan, X. Chang, J. Guan, L. Chen, Z. Ma, Y. Yang, Adaptive structure discovery for multimedia analysis using multiple features, IEEE transactions on cybernetics, 49 (2018) 1826-1834",2106.12139.pdf,"PatentNet: A Large-Scale Incomplete Multiview, Multimodal, Multilabel Industrial Goods Image Database"
0,"J. J. McAuley, C. Targett, Q. Shi, A. van den Hengel",Image-based recommendations on styles and substitutes,SIGIR,,,2015,,"J. J. McAuley, C. Targett, Q. Shi, and A. van den Hengel, “Image-based recommendations on styles and substitutes,” in SIGIR, 2015.",./refs/download/3/Fashionista: A fashion-aware graphical system for exploring visually similar items.pdf,Fashionista: A fashion-aware graphical system for exploring visually similar items
0,"R. He and , J. McAuley",Ups and downs: Modeling the visual evolution of fashion trends with one-class collaborative filtering,WWW,,,2016,,"R. He and J. McAuley, “Ups and downs: Modeling the visual evolution of fashion trends with one-class collaborative filtering,” in WWW, 2016.",./refs/download/3/Fashionista: A fashion-aware graphical system for exploring visually similar items.pdf,Fashionista: A fashion-aware graphical system for exploring visually similar items
0,"R. He and , J. McAuley",VBPR: visual bayesian personalized ranking from implicit feedback,AAAI,,,2016,,"R. He and J. McAuley, “VBPR: visual bayesian personalized ranking from implicit feedback,” in AAAI, 2016.",./refs/download/3/Fashionista: A fashion-aware graphical system for exploring visually similar items.pdf,Fashionista: A fashion-aware graphical system for exploring visually similar items
0,"C. Lin, J. Lu, T. W. Ling, B. Cautis",Lotusx: a position-aware xml graphical search system with auto-completion,ICDE,,,2012,,"C. Lin, J. Lu, T. W. Ling, and B. Cautis, “Lotusx: a position-aware xml graphical search system with auto-completion,” in ICDE, 2012.",./refs/download/3/Fashionista: A fashion-aware graphical system for exploring visually similar items.pdf,Fashionista: A fashion-aware graphical system for exploring visually similar items
0,"A. Krizhevsky, I. Sutskever, G. E. Hinton",Imagenet classification with deep convolutional neural networks,NIPS,,,2012,,"A. Krizhevsky, I. Sutskever, and G. E. Hinton, “Imagenet classification with deep convolutional neural networks,” in NIPS, 2012.",./refs/download/3/Fashionista: A fashion-aware graphical system for exploring visually similar items.pdf,Fashionista: A fashion-aware graphical system for exploring visually similar items
0,"R. Pan, Y. Zhou, B. Cao, N. N. Liu, R. Lukose, M. Scholz, Q. Yang",One-class collaborative filtering,ICDM,,,2008,,"R. Pan, Y. Zhou, B. Cao, N. N. Liu, R. Lukose, M. Scholz, and Q. Yang, “One-class collaborative filtering,” in ICDM, 2008.",./refs/download/3/Fashionista: A fashion-aware graphical system for exploring visually similar items.pdf,Fashionista: A fashion-aware graphical system for exploring visually similar items
0,L. van der Maaten,Accelerating t-SNE using tree-based algorithms, JMLR,,,2014,,"L. van der Maaten, “Accelerating t-SNE using tree-based algorithms,” JMLR, 2014.",./refs/download/3/Fashionista: A fashion-aware graphical system for exploring visually similar items.pdf,Fashionista: A fashion-aware graphical system for exploring visually similar items
0,"Kelly Fisher, Kathy Hirsh-Pasek, Roberta M Golinkoff",Fostering mathematical thinking through playful learning,Contemporary debates on child development and education,", ",,2012,81–92,"Kelly Fisher, Kathy Hirsh-Pasek, and Roberta M Golinkoff. Fostering mathematical thinking through playful learning. Contemporary debates on child development and education, pages 81–92, 2012.",./refs/download/3/HoME: a arXiv preprint Household Multimodal Environment.pdf,HoME: a arXiv preprint Household Multimodal Environment
0,"Barbara Landau, Linda Smith, Susan Jones",Object perception and object naming in early development,Trends in cognitive sciences,", ",2(1):,1998,19–24,"Barbara Landau, Linda Smith, and Susan Jones. Object perception and object naming in early development. Trends in cognitive sciences, 2(1):19–24, 1998.",./refs/download/3/HoME: a arXiv preprint Household Multimodal Environment.pdf,HoME: a arXiv preprint Household Multimodal Environment
0,"Linda Smith , Chen Yu",Infants rapidly learn word-referent mappings via cross-situational statistics,Cognition,", ",106(3):,2008,1558–1568,"Linda Smith and Chen Yu. Infants rapidly learn word-referent mappings via cross-situational statistics. Cognition, 106(3):1558–1568, 2008.",./refs/download/3/HoME: a arXiv preprint Household Multimodal Environment.pdf,HoME: a arXiv preprint Household Multimodal Environment
0,,,,,,,,"Karl Moritz Hermann, Felix Hill, Simon Green, Fumin Wang, Ryan Faulkner, Hubert Soyer, David Szepesvari, Wojtek Czarnecki, Max Jaderberg, Denis Teplyashin, et al. Grounded language learning in a simulated 3d world. arXiv preprint arXiv:1706.06551, 2017.",./refs/download/3/HoME: a arXiv preprint Household Multimodal Environment.pdf,HoME: a arXiv preprint Household Multimodal Environment
0,"Junhyuk Oh, Satinder Singh, Honglak Lee, Pushmeet Kohli",Zero-shot task generalization with multi-task deep reinforcement learning,ICML,,,2017,,"Junhyuk Oh, Satinder Singh, Honglak Lee, and Pushmeet Kohli. Zero-shot task generalization with multi-task deep reinforcement learning. In ICML, 2017.",./refs/download/3/HoME: a arXiv preprint Household Multimodal Environment.pdf,HoME: a arXiv preprint Household Multimodal Environment
0,"Harm de Vries, Florian Strub, Sarath Chandar, Olivier Pietquin, Hugo Larochelle, Aaron C. Courville",Guesswhat?! visual object discovery through multi-modal dialogue,CVPR,,,2017,,"Harm de Vries, Florian Strub, Sarath Chandar, Olivier Pietquin, Hugo Larochelle, and Aaron C. Courville. Guesswhat?! visual object discovery through multi-modal dialogue. In CVPR, 2017.",./refs/download/3/HoME: a arXiv preprint Household Multimodal Environment.pdf,HoME: a arXiv preprint Household Multimodal Environment
0,"Douwe Kiela, Luana Bulat, Anita L Vero, Stephen Clark",Virtual embodiment: A scalable long-term strategy for artificial intelligence research,Machine intelligence workshop at NIPS,,,2016,,"Douwe Kiela, Luana Bulat, Anita L Vero, and Stephen Clark. Virtual embodiment: A scalable long-term strategy for artificial intelligence research. In Machine intelligence workshop at NIPS, 2016.",./refs/download/3/HoME: a arXiv preprint Household Multimodal Environment.pdf,HoME: a arXiv preprint Household Multimodal Environment
0,"Alex Krizhevsky, Ilya Sutskever, Geoffrey E Hinton",Imagenet classification with deep convolutional neural networks,NIPS,,,2012,,"Alex Krizhevsky, Ilya Sutskever, and Geoffrey E Hinton. Imagenet classification with deep convolutional neural networks. In NIPS, 2012.",./refs/download/3/HoME: a arXiv preprint Household Multimodal Environment.pdf,HoME: a arXiv preprint Household Multimodal Environment
0,"Tomas Mikolov, Ilya Sutskever, Kai Chen, Greg S Corrado, Jeff Dean",Distributed representations of words and phrases and their compositionality,NIPS,,,2013,,"Tomas Mikolov, Ilya Sutskever, Kai Chen, Greg S Corrado, and Jeff Dean. Distributed representations of words and phrases and their compositionality. In NIPS, 2013.",./refs/download/3/HoME: a arXiv preprint Household Multimodal Environment.pdf,HoME: a arXiv preprint Household Multimodal Environment
0,"Lawrence Zitnick, Devi Parikh",Vqa: Visual question answering,CVPR,,,2015,,"Stanislaw Antol, Aishwarya Agrawal, Jiasen Lu, Margaret Mitchell, Dhruv Batra, C Lawrence Zitnick, and Devi Parikh. Vqa: Visual question answering. In CVPR, 2015.",./refs/download/3/HoME: a arXiv preprint Household Multimodal Environment.pdf,HoME: a arXiv preprint Household Multimodal Environment
0,,,,,,,,"Oriol Vinyals, Alexander Toshev, Samy Bengio, and Dumitru Erhan. Show and tell: Lessons learned from the 2015",./refs/download/3/HoME: a arXiv preprint Household Multimodal Environment.pdf,HoME: a arXiv preprint Household Multimodal Environment
0,,,,,,,,"Abhinav Dhall, OV Ramana Murthy, Roland Goecke, Jyoti Joshi, and Tom Gedeon. Video and image based emotion recognition challenges in the wild: Emotiw 2015.",./refs/download/3/HoME: a arXiv preprint Household Multimodal Environment.pdf,HoME: a arXiv preprint Household Multimodal Environment
0,"Marc G Bellemare, Yavar Naddaf, Joel Veness, Michael Bowling",The arcade learning environment: An evaluation platform for general agents,JAIR,", ",47:,2013,253–279,"Marc G Bellemare, Yavar Naddaf, Joel Veness, and Michael Bowling. The arcade learning environment: An evaluation platform for general agents. JAIR, 47:253–279, 2013.",./refs/download/3/HoME: a arXiv preprint Household Multimodal Environment.pdf,HoME: a arXiv preprint Household Multimodal Environment
0,,,,,,,,"David Silver, Aja Huang, Chris J Maddison, Arthur Guez, Laurent Sifre, George Van Den Driessche, Julian Schrittwieser, Ioannis Antonoglou, Veda Panneershelvam, Marc Lanctot, et al. Mastering the game of go with deep neural networks and tree search. Nature, 529(7587):484–489, 2016.",./refs/download/3/HoME: a arXiv preprint Household Multimodal Environment.pdf,HoME: a arXiv preprint Household Multimodal Environment
0,"Devendra Singh Chaplot, Kanthashree Mysore Sathyendra, Rama Kumar Pasumarthi, Dheeraj Rajagopal, Ruslan Salakhutdinov",Gated-attention architectures for task-oriented language grounding,arXiv preprint arXiv:1706.07230,,,2017,,"Devendra Singh Chaplot, Kanthashree Mysore Sathyendra, Rama Kumar Pasumarthi, Dheeraj Rajagopal, and Ruslan Salakhutdinov. Gated-attention architectures for task-oriented language grounding. arXiv preprint arXiv:1706.07230, 2017.",./refs/download/3/HoME: a arXiv preprint Household Multimodal Environment.pdf,HoME: a arXiv preprint Household Multimodal Environment
0,,,,,,,,"Lawrence W Barsalou. Grounded cognition. Annual Review of Psychology, 59:617–645, 2008.",./refs/download/3/HoME: a arXiv preprint Household Multimodal Environment.pdf,HoME: a arXiv preprint Household Multimodal Environment
0,,,,,,,,"Kazu Nakazawa, Michael C Quirk, Raymond A Chitwood, Masahiko Watanabe, Mark F Yeckel, Linus D Sun, Akira Kato, Candice A Carr, Daniel Johnston, Matthew A Wilson, et al. Requirement for hippocampal ca3 nmda receptors in associative memory recall. Science, 297(5579):211–218, 2002.",./refs/download/3/HoME: a arXiv preprint Household Multimodal Environment.pdf,HoME: a arXiv preprint Household Multimodal Environment
0,"Willard Van Orman Quine, Patricia S Churchland, Dagfinn Føllesdal",Word and object,MIT press,,,2013,,"Willard Van Orman Quine, Patricia S Churchland, and Dagfinn Føllesdal. Word and object. MIT press, 2013.",./refs/download/3/HoME: a arXiv preprint Household Multimodal Environment.pdf,HoME: a arXiv preprint Household Multimodal Environment
0,,,,,,,,"Gediminas Adomavicius and Alexander Tuzhilin. Context-aware recommender systems. In Recommender systems handbook, pages 217–253. 2011.",./refs/download/3/HoME: a arXiv preprint Household Multimodal Environment.pdf,HoME: a arXiv preprint Household Multimodal Environment
0,"Max Jaderberg, Volodymyr Mnih, Wojciech Marian Czarnecki, Tom Schaul, Joel Z Leibo, David Silver, Koray Kavukcuoglu",Reinforcement learning with unsupervised auxiliary tasks,arXiv preprint arXiv:1611.05397,,,2016,,"Max Jaderberg, Volodymyr Mnih, Wojciech Marian Czarnecki, Tom Schaul, Joel Z Leibo, David Silver, and Koray Kavukcuoglu. Reinforcement learning with unsupervised auxiliary tasks. arXiv preprint arXiv:1611.05397, 2016.",./refs/download/3/HoME: a arXiv preprint Household Multimodal Environment.pdf,HoME: a arXiv preprint Household Multimodal Environment
0,"Olga Russakovsky, Jia Deng, Hao Su, Jonathan Krause, Sanjeev Satheesh, Sean Ma, Zhiheng Huang, Andrej Karpathy, Aditya Khosla, Michael Bernstein, Alexander C. Berg, Li Fei-Fei",ImageNet Large Scale Visual Recognition Challenge,IJCV,,,2015,,"Olga Russakovsky, Jia Deng, Hao Su, Jonathan Krause, Sanjeev Satheesh, Sean Ma, Zhiheng Huang, Andrej Karpathy, Aditya Khosla, Michael Bernstein, Alexander C. Berg, and Li Fei-Fei. ImageNet Large Scale Visual Recognition Challenge. IJCV, 2015.",./refs/download/3/HoME: a arXiv preprint Household Multimodal Environment.pdf,HoME: a arXiv preprint Household Multimodal Environment
0,,,,,,,,"Ondřej Bojar, Rajen Chatterjee, Christian Federmann, Barry Haddow, Matthias Huck, Chris Hokamp, Philipp Koehn, Varvara Logacheva, Christof Monz, Matteo Negri, Matt Post, Carolina Scarton, Lucia Specia, and Marco Turchi. Findings of the 2015",./refs/download/3/HoME: a arXiv preprint Household Multimodal Environment.pdf,HoME: a arXiv preprint Household Multimodal Environment
0,"Joshua Tobin, Rachel Fong, Alex Ray, Jonas Schneider, Wojciech Zaremba, Pieter Abbeel",Domain randomization for transferring deep neural networks from simulation to the real world,IROS,,,2017,,"Joshua Tobin, Rachel Fong, Alex Ray, Jonas Schneider, Wojciech Zaremba, and Pieter Abbeel. Domain randomization for transferring deep neural networks from simulation to the real world. In IROS, 2017.",./refs/download/3/HoME: a arXiv preprint Household Multimodal Environment.pdf,HoME: a arXiv preprint Household Multimodal Environment
0,"Shuran Song, Fisher Yu, Andy Zeng, Angel X Chang, Manolis Savva, Thomas Funkhouser",Semantic scene completion from a single depth image,CVPR,,,2017,,"Shuran Song, Fisher Yu, Andy Zeng, Angel X Chang, Manolis Savva, and Thomas Funkhouser. Semantic scene completion from a single depth image. CVPR, 2017.",./refs/download/3/HoME: a arXiv preprint Household Multimodal Environment.pdf,HoME: a arXiv preprint Household Multimodal Environment
0,"Samuli Laine, Samuel Siltanen, Tapio Lokki, Lauri Savioja",Accelerated beam tracing algorithm,Applied Acoustics,", ",70(1):,2009,172–181,"Samuli Laine, Samuel Siltanen, Tapio Lokki, and Lauri Savioja. Accelerated beam tracing algorithm. Applied Acoustics, 70(1):172–181, 2009.",./refs/download/3/HoME: a arXiv preprint Household Multimodal Environment.pdf,HoME: a arXiv preprint Household Multimodal Environment
0,"Greg Brockman, Vicki Cheung, Ludwig Pettersson, Jonas Schneider, John Schulman, Jie Tang, Wojciech Zaremba",Openai gym,arXiv preprint arXiv:1606.01540,,,2016,,"Greg Brockman, Vicki Cheung, Ludwig Pettersson, Jonas Schneider, John Schulman, Jie Tang, and Wojciech Zaremba. Openai gym. arXiv preprint arXiv:1606.01540, 2016.",./refs/download/3/HoME: a arXiv preprint Household Multimodal Environment.pdf,HoME: a arXiv preprint Household Multimodal Environment
0,"Matthew Johnson, Katja Hofmann, Tim Hutton, David Bignell",The malmo platform for artificial intelligence experimentation,IJCAI,,,2016,,"Matthew Johnson, Katja Hofmann, Tim Hutton, and David Bignell. The malmo platform for artificial intelligence experimentation. In IJCAI, 2016.",./refs/download/3/HoME: a arXiv preprint Household Multimodal Environment.pdf,HoME: a arXiv preprint Household Multimodal Environment
